,target_image,option,image_rank,is_top10
4120,./playground/data/mscoco/val2017/000000134322.jpg,"Kite flying between water area and building complex, probably Japan.",0,1
4121,./playground/data/mscoco/val2017/000000105455.jpg,A colorful clock tower along a street and near apartments.,23,0
4122,./playground/data/mscoco/val2017/000000182155.jpg,Two teenage girls paying a video game together.,0,1
4123,./playground/data/mscoco/val2017/000000032038.jpg,A large cheese pizza being served to customers.,3,1
4124,./playground/data/mscoco/val2017/000000578489.jpg,A girl is playing a game system while other kids look on.,1,1
4125,./playground/data/mscoco/val2017/000000043737.jpg,A photograph of a sidewalk covered in snow.,22,0
4126,./playground/data/mscoco/val2017/000000433515.jpg,a large kite on a field of green grass ,7,1
4127,./playground/data/mscoco/val2017/000000158227.jpg,A young boy wearing a baseball uniform holding a baseball bat.,5,1
4128,./playground/data/mscoco/val2017/000000527427.jpg,a female is talking on the phone and a laptop on a table,0,1
4129,./playground/data/mscoco/val2017/000000246436.jpg,an image of a man slicing a small pizza,1,1
4130,./playground/data/mscoco/val2017/000000019742.jpg,A brown glass on the table for display art,1,1
4131,./playground/data/mscoco/val2017/000000129492.jpg,Two small children holding remote controls while sitting on a floor.,1,1
4132,./playground/data/mscoco/val2017/000000256775.jpg,Three children flying a box kite near the ocean.,0,1
4133,./playground/data/mscoco/val2017/000000167353.jpg,An old wooden  clock attached to the wall,3,1
4134,./playground/data/mscoco/val2017/000000382743.jpg,Many kites can be seen in the air through umbrellas.,19,0
4135,./playground/data/mscoco/val2017/000000350002.jpg,Woman in party dress sitting in beauty shop with hair dryer.,1,1
4136,./playground/data/mscoco/val2017/000000561366.jpg,There is a phone on top of a calculator,0,1
4137,./playground/data/mscoco/val2017/000000568710.jpg,A broom is hanging on the wall of a house.,3,1
4138,./playground/data/mscoco/val2017/000000186282.jpg,A flat screen monitor shows a brightly colored image on the screen.,54,0
4139,./playground/data/mscoco/val2017/000000397354.jpg,A group of friends hanging out in a kitchen together.,0,1
4140,./playground/data/mscoco/val2017/000000216419.jpg,A clock on a pole on a sidewalk.,6,1
4141,./playground/data/mscoco/val2017/000000294163.jpg,A large white clock tower filled with light.,2,1
4142,./playground/data/mscoco/val2017/000000089648.jpg,A crowd of people sitting down next to each other.,5,1
4143,./playground/data/mscoco/val2017/000000410650.jpg,A beautiful young woman swinging a tennis racquet on a tennis court.,27,0
4144,./playground/data/mscoco/val2017/000000506707.jpg,A baseball player runs into home plate during a game.,51,0
4145,./playground/data/mscoco/val2017/000000302107.jpg,A man swinging a baseball bat during a baseball game.,17,0
4146,./playground/data/mscoco/val2017/000000318114.jpg,A white plate with a slice of cake and an orange wedge.,3,1
4147,./playground/data/mscoco/val2017/000000400922.jpg,A sign hanging of the side of a building on top of a clock.,5,1
4148,./playground/data/mscoco/val2017/000000292225.jpg,People are playing tennis behind a long fence.,0,1
4149,./playground/data/mscoco/val2017/000000549738.jpg,A kite is flying in a clear sky.,14,0
4150,./playground/data/mscoco/val2017/000000154644.jpg,Woman listening on her phone while smoking a cigarette.,0,1
4151,./playground/data/mscoco/val2017/000000167486.jpg,A man on a bicycle watching someone on stage,0,1
4152,./playground/data/mscoco/val2017/000000193743.jpg,A man standing on a tennis court waves to someone. ,2,1
4153,./playground/data/mscoco/val2017/000000424349.jpg,A man placing a pizza pie in the oven,3,1
4154,./playground/data/mscoco/val2017/000000290179.jpg,A great shot of a very nice and large city somewhere.,0,1
4155,./playground/data/mscoco/val2017/000000121497.jpg,a person operating a blender hooked up to a small motor,2,1
4156,./playground/data/mscoco/val2017/000000119995.jpg,a tennis player stretching to hit a tennis ball ,25,0
4157,./playground/data/mscoco/val2017/000000035963.jpg,A statue with two stuffed animals on top of it sitting in a patch of dirt.,0,1
4158,./playground/data/mscoco/val2017/000000207306.jpg,A teddy bear in jail clothes posed on top of a trash can.,0,1
4159,./playground/data/mscoco/val2017/000000454404.jpg,A woman wearing a blue t-shirt while looking at her cell phone and sitting on a bench next to a bright pink wall.,0,1
4160,./playground/data/mscoco/val2017/000000164363.jpg,A large wooden block with roman numeral numbers.,4,1
4161,./playground/data/mscoco/val2017/000000414340.jpg,A large clock tower next to a small white church.,15,0
4162,./playground/data/mscoco/val2017/000000182021.jpg,A man holding a baseball bat while standing on a baseball field.,127,0
4163,./playground/data/mscoco/val2017/000000511647.jpg,A man flying a kite above a tall building in a cloudy blue sky.,1,1
4164,./playground/data/mscoco/val2017/000000374982.jpg,A young girl standing in front of a pizza.,0,1
4165,./playground/data/mscoco/val2017/000000031735.jpg,A red living room filled with furniture and two windows.,1,1
4166,./playground/data/mscoco/val2017/000000146457.jpg,two children being entertained by preparing pizza at home.,0,1
4167,./playground/data/mscoco/val2017/000000564091.jpg,A woman is sitting at her jewelry display and talking on the phone.,0,1
4168,./playground/data/mscoco/val2017/000000171788.jpg,A man is in action with the ball on a tennis court.,5,1
4169,./playground/data/mscoco/val2017/000000380913.jpg,"SIX PEOPLE ON A BUS, WITH FIVE OF THEM ON THEIR ELECTRONICS",0,1
4170,./playground/data/mscoco/val2017/000000037988.jpg,a woman is throwing a tennis ball to serve,5,1
4171,./playground/data/mscoco/val2017/000000168330.jpg,An old clock is illuminated at night on a street corner.,0,1
4172,./playground/data/mscoco/val2017/000000343706.jpg,A woman holding her cell phone tucked in a wool cover.,0,1
4173,./playground/data/mscoco/val2017/000000058350.jpg,a young woman with a slice of pizza in her mouth,0,1
4174,./playground/data/mscoco/val2017/000000383289.jpg,A security officer using a segway as a footrest,0,1
4175,./playground/data/mscoco/val2017/000000141821.jpg,A close-up of a misshapen piece of pizza and a can of soda.,28,0
4176,./playground/data/mscoco/val2017/000000325483.jpg,Two men play a game with Wii remotes.,2,1
4177,./playground/data/mscoco/val2017/000000218997.jpg,A group of baseball players standing next to a kid on a field.,49,0
4178,./playground/data/mscoco/val2017/000000215114.jpg,A dead body sitting inside of an open refrigerator.,7,1
4179,./playground/data/mscoco/val2017/000000139684.jpg,A living room filled with furniture and a flat screen tv.,33,0
4180,./playground/data/mscoco/val2017/000000370270.jpg,a person hitting a ball with a stick in a office.,0,1
4181,./playground/data/mscoco/val2017/000000078170.jpg,two women sitting in two separate train cars.,0,1
4182,./playground/data/mscoco/val2017/000000156292.jpg,A woman standing in front of an outdoor wall decorated with images and clocks.,0,1
4183,./playground/data/mscoco/val2017/000000476787.jpg,There is a homemade pizza on a cutting board.,3,1
4184,./playground/data/mscoco/val2017/000000164883.jpg,A man holding his face up to a TV with a video game on display.,1,1
4185,./playground/data/mscoco/val2017/000000532690.jpg,A woman playing a Wii game with other people.,25,0
4186,./playground/data/mscoco/val2017/000000276804.jpg,A small lit baseball field at night with people playing baseball.,7,1
4187,./playground/data/mscoco/val2017/000000150638.jpg,A table holding a variety of beverages at an outdoor party.,2,1
4188,./playground/data/mscoco/val2017/000000527528.jpg,people flying kites on a bright sunny day,52,0
4189,./playground/data/mscoco/val2017/000000202001.jpg,An emo girl holding a smart phone with a shaved head.,0,1
4190,./playground/data/mscoco/val2017/000000280918.jpg,Two beautiful young women baking a turkey in a pan..,0,1
4191,./playground/data/mscoco/val2017/000000208423.jpg,A crowd of people flying kites over a field.,13,0
4192,./playground/data/mscoco/val2017/000000106330.jpg,The stuffed teddy bear is sitting near the wall.,2,1
4193,./playground/data/mscoco/val2017/000000007511.jpg,A man is flying a kite at the beach.,2,1
4194,./playground/data/mscoco/val2017/000000369771.jpg,Arrows show what to do with the bowls of food.,111,0
4195,./playground/data/mscoco/val2017/000000534601.jpg,"A stuffed, white bear is on the bed with a person.",0,1
4196,./playground/data/mscoco/val2017/000000199681.jpg,A microwave with a stuffed animal inside reads 2:46. ,0,1
4197,./playground/data/mscoco/val2017/000000556193.jpg,One guy is showing another guy the intricacies of the Wii. ,0,1
4198,./playground/data/mscoco/val2017/000000257370.jpg,two people are playing a baseball video game,0,1
4199,./playground/data/mscoco/val2017/000000007818.jpg,An illuminated floral display forms the centerpiece of the arrangement in this close up of a dining room table setting.,0,1
4200,./playground/data/mscoco/val2017/000000468233.jpg,A watch set to 12:25 sits on the table. ,0,1
4201,./playground/data/mscoco/val2017/000000486040.jpg,Two desktop computers sitting on top of a desk.,81,0
4202,./playground/data/mscoco/val2017/000000290771.jpg,"Comfortable, modern living room overlooking a wooded area",0,1
4203,./playground/data/mscoco/val2017/000000403122.jpg,Female tennis player preparing to serve the ball,11,0
4204,./playground/data/mscoco/val2017/000000502732.jpg,A metallic refrigerator freezer in a kitchen next to a cabinet.,0,1
4205,./playground/data/mscoco/val2017/000000541952.jpg,A large clock tower on top of a church building.,46,0
4206,./playground/data/mscoco/val2017/000000455937.jpg,A man sits on a chair and plays video games.,1,1
4207,./playground/data/mscoco/val2017/000000326082.jpg,A very nice living room that is very clean.,10,0
4208,./playground/data/mscoco/val2017/000000450686.jpg,A hand holding a smart phone with apps on a screen.,1,1
4209,./playground/data/mscoco/val2017/000000311002.jpg,A batter prepares to hit a baseball that has just been thrown.,25,0
4210,./playground/data/mscoco/val2017/000000370375.jpg,A little boy wearing a baseball hat holding a baseball bat.,0,1
4211,./playground/data/mscoco/val2017/000000499266.jpg,A hand holding a smart phone above a wooden table.,61,0
4212,./playground/data/mscoco/val2017/000000076211.jpg,A clock mounted on the side of a building next to a street.,39,0
4213,./playground/data/mscoco/val2017/000000261061.jpg,A young lady throwing a blue frisbee while standing on a lush green field.,28,0
4214,./playground/data/mscoco/val2017/000000119516.jpg,A beautiful woman standing on the side of a rad next to a street.,6,1
4215,./playground/data/mscoco/val2017/000000341828.jpg,a man talking on a cellphone sitting at a table.,11,0
4216,./playground/data/mscoco/val2017/000000023751.jpg,A statue of a person holding an kite next to a child.,0,1
4217,./playground/data/mscoco/val2017/000000407646.jpg,A man playing tennis who is about to return a serve.,82,0
4218,./playground/data/mscoco/val2017/000000520077.jpg,A stack of books sitting on a desk with a bottle of beer.,0,1
4219,./playground/data/mscoco/val2017/000000346638.jpg,A bottle of beer sits next to the keyboard and mouse at the computer table.,0,1
4220,./playground/data/mscoco/val2017/000000012639.jpg,A little boy about to hit a baseball during a game.,3,1
4221,./playground/data/mscoco/val2017/000000294695.jpg,two girls walk off the windy beach while a kite flies overhead,0,1
4222,./playground/data/mscoco/val2017/000000288430.jpg,People flying kites in the sand on a windy beach.,1,1
4223,./playground/data/mscoco/val2017/000000581317.jpg,A woman holding a small item in a field.,1,1
4224,./playground/data/mscoco/val2017/000000346968.jpg,Woman with glasses and a police uniform using a mobile phone.,0,1
4225,./playground/data/mscoco/val2017/000000384136.jpg,A woman points a hair drier like it is a gun.,0,1
4226,./playground/data/mscoco/val2017/000000398237.jpg,A small child is holding onto lawn decorations.,0,1
4227,./playground/data/mscoco/val2017/000000369757.jpg,A set of three pizzas in a display case.next to desserts.,0,1
4228,./playground/data/mscoco/val2017/000000376264.jpg,a table with a laptop and various other items.,0,1
4229,./playground/data/mscoco/val2017/000000446207.jpg,A digital SLR camera next to a smart phone camera,0,1
4230,./playground/data/mscoco/val2017/000000221291.jpg,Young boy posing in front of a flying kite in the park,2,1
4231,./playground/data/mscoco/val2017/000000429690.jpg,A man hitting a tennis ball with a bat.,66,0
4232,./playground/data/mscoco/val2017/000000182202.jpg,An open laptop computer sitting next to a  phone.,0,1
4233,./playground/data/mscoco/val2017/000000168974.jpg,A little baby sitting on the floor with a cell phone.,1,1
4234,./playground/data/mscoco/val2017/000000094157.jpg,Large clock tower sitting in front of a park. ,10,0
4235,./playground/data/mscoco/val2017/000000474039.jpg,A baby sitting in between to large stuffed animals.,0,1
4236,./playground/data/mscoco/val2017/000000281414.jpg,A woman with a book bag sits on a ledge with her cell phone.,2,1
4237,./playground/data/mscoco/val2017/000000570456.jpg,A living room filled with furniture and a table.,91,0
4238,./playground/data/mscoco/val2017/000000175438.jpg,A large cock sitting in the middle of a street.,395,0
4239,./playground/data/mscoco/val2017/000000315219.jpg,A phone mounted to a wall next to a doorway.,2,1
4240,./playground/data/mscoco/val2017/000000223738.jpg,Young man in orange jersey swinging a baseball bat.,2,1
4241,./playground/data/mscoco/val2017/000000573094.jpg,"A room with chair, bicycle, television and a Christmas tree.",0,1
4242,./playground/data/mscoco/val2017/000000446005.jpg,A kitchen has wooden cabinets and black countertops.,1,1
4243,./playground/data/mscoco/val2017/000000163057.jpg,A group of people flying kites on a grassy field next to buildings.,0,1
4244,./playground/data/mscoco/val2017/000000458410.jpg,A living room with an old fashioned TV and a couch.,0,1
4245,./playground/data/mscoco/val2017/000000323895.jpg,A man in yellow shirt and black shorts playing a game of tennis.,26,0
4246,./playground/data/mscoco/val2017/000000064574.jpg,A set of women's personal care items sitting on a bed.,9,1
4247,./playground/data/mscoco/val2017/000000000872.jpg,A couple of baseball player standing on a field.,49,0
4248,./playground/data/mscoco/val2017/000000189310.jpg,"A living area with a red couch, mirror, window and painting.",23,0
4249,./playground/data/mscoco/val2017/000000028285.jpg,A white clock tower at the top of a tiled building.,18,0
4250,./playground/data/mscoco/val2017/000000086956.jpg,A man standing behind a woman holding a bat.,6,1
4251,./playground/data/mscoco/val2017/000000193245.jpg,A crowd of people standing on a field flying kites.,1,1
4252,./playground/data/mscoco/val2017/000000249180.jpg,Two men passing each other on the stair.s,0,1
4253,./playground/data/mscoco/val2017/000000411754.jpg,A man checks his cell phone in a waiting area. ,1,1
4254,./playground/data/mscoco/val2017/000000550322.jpg,A metal cup filled with scissors and two ladels.,0,1
4255,./playground/data/mscoco/val2017/000000580410.jpg,A living room filled with furniture and a rug.,6,1
4256,./playground/data/mscoco/val2017/000000452515.jpg,A woman in white dress playing a game of tennis.,26,0
4257,./playground/data/mscoco/val2017/000000563882.jpg,an image of a person on their cellular phone,380,0
4258,./playground/data/mscoco/val2017/000000457884.jpg,A group of kids playing a game of baseball.,14,0
4259,./playground/data/mscoco/val2017/000000405279.jpg,Kites are flying in the sky over the water at a park.,2,1
4260,./playground/data/mscoco/val2017/000000549674.jpg,Two computer monitors are turned on on a computer desk.,1,1
4261,./playground/data/mscoco/val2017/000000179112.jpg,A young woman takes a self portrait in the mirror.,20,0
4262,./playground/data/mscoco/val2017/000000528578.jpg,The Big Ben clock tower towering over the city of London.,7,1
4263,./playground/data/mscoco/val2017/000000557916.jpg,A little girl sitting at the end of a bed looking at a teddy bear.,0,1
4264,./playground/data/mscoco/val2017/000000048564.jpg,A man standing in the snow while talking on a cell phone.,1,1
4265,./playground/data/mscoco/val2017/000000031050.jpg,A vase with various flowers in it on a display case.,4,1
4266,./playground/data/mscoco/val2017/000000178469.jpg,An open laptop computer sitting on top of a wooden table.,42,0
4267,./playground/data/mscoco/val2017/000000264968.jpg,A man with blue jersey holding a baseball bat.,5,1
4268,./playground/data/mscoco/val2017/000000568584.jpg,A ghost sitting on a living room chair.,0,1
4269,./playground/data/mscoco/val2017/000000377670.jpg,Teddy bears are re-enacting soldiers on the beach with others looking on.,0,1
4270,./playground/data/mscoco/val2017/000000162035.jpg,A sign with teddy bears on it is advertising a tea room.,0,1
4271,./playground/data/mscoco/val2017/000000559543.jpg,A little girl in a pink shirt holding a game controller.,12,0
4272,./playground/data/mscoco/val2017/000000555009.jpg,A laptop computer sitting on top of a desk.,16,0
4273,./playground/data/mscoco/val2017/000000117492.jpg,A group of families with lots of children in a park.,9,1
4274,./playground/data/mscoco/val2017/000000344621.jpg,A living room filled with furniture and  set of glass doors.,24,0
4275,./playground/data/mscoco/val2017/000000014038.jpg,A kitchen with hard wood floors and a yellow smiley face balloon.,0,1
4276,./playground/data/mscoco/val2017/000000463918.jpg,A couple of young guys standing next to each other in a living room.,7,1
4277,./playground/data/mscoco/val2017/000000075393.jpg,A table topped with wooden combs and plastic display cases.,0,1
4278,./playground/data/mscoco/val2017/000000536947.jpg,An abandoned refrigerator next to a building with a window.,0,1
4279,./playground/data/mscoco/val2017/000000194716.jpg,A woman holding a small girl with sun glasses on her head.,0,1
4280,./playground/data/mscoco/val2017/000000036678.jpg,The Big Ben clock tower towering over the city of London.,6,1
4281,./playground/data/mscoco/val2017/000000100624.jpg,A woman walking down a street talking on a cell phone.,1,1
4282,./playground/data/mscoco/val2017/000000062355.jpg,A baseball player holding a bat standing next to home plate.,53,0
4283,./playground/data/mscoco/val2017/000000384949.jpg,A bridge spanning the width of a river.,8,1
4284,./playground/data/mscoco/val2017/000000322163.jpg,A group of three chefs preparing food in a kitchen.,9,1
4285,./playground/data/mscoco/val2017/000000489611.jpg,A young boy holding Nintendo Wii game controllers.,5,1
4286,./playground/data/mscoco/val2017/000000404191.jpg,A refrigerator freezer sitting in a yellow kitchen.,27,0
4287,./playground/data/mscoco/val2017/000000471893.jpg,an  image of two people playing video games,41,0
4288,./playground/data/mscoco/val2017/000000218362.jpg,A large digital clock mounted to a wall.,0,1
4289,./playground/data/mscoco/val2017/000000295797.jpg,A tower of a gray and white building has a weather vane and two clocks.,22,0
4290,./playground/data/mscoco/val2017/000000577959.jpg,An old man is flying his kite in the middle of no where.,0,1
4291,./playground/data/mscoco/val2017/000000552775.jpg,A man pokes his head in front of an oven open to baking cookies.,1,1
4292,./playground/data/mscoco/val2017/000000513688.jpg,A chair next to a desk with a laptop and phone sitting on it.,2,1
4293,./playground/data/mscoco/val2017/000000335658.jpg,A keyboard and mouse sitting on a desk.,2,1
4294,./playground/data/mscoco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,31,0
4295,./playground/data/mscoco/val2017/000000239537.jpg,a man swinging a tennis racket and hitting a ball on a tennis court.,9,1
4296,./playground/data/mscoco/val2017/000000215259.jpg,Two women playing a game with a Nintendo Wii controller.,1,1
4297,./playground/data/mscoco/val2017/000000233139.jpg,A display of clocks inside a shop window.,0,1
4298,./playground/data/mscoco/val2017/000000240250.jpg,A woman sitting down at a table with pizza.,7,1
4299,./playground/data/mscoco/val2017/000000372260.jpg,A car parked by a clock and some flowers.,0,1
4300,./playground/data/mscoco/val2017/000000216296.jpg,a couple of guys with tennis rackets waiting on a ball,35,0
4301,./playground/data/mscoco/val2017/000000050638.jpg,A boy carries a stuffed animal as he walks beside some flowers.,0,1
4302,./playground/data/mscoco/val2017/000000286553.jpg,A copse of men sitting next to each other at a table.,1733,0
4303,./playground/data/mscoco/val2017/000000255483.jpg,Man looking over paperwork while holding pen on desk.,1,1
4304,./playground/data/mscoco/val2017/000000478420.jpg,Two woman leaning against a wall wearing baby slings.,0,1
4305,./playground/data/mscoco/val2017/000000270474.jpg,A little girl holding a baseball bat on grass.,0,1
4306,./playground/data/mscoco/val2017/000000161642.jpg,A coo coo clock mounted to the side of a wall.,0,1
4307,./playground/data/mscoco/val2017/000000088345.jpg,A woman posing in front of a sculpture at a bar.,1,1
4308,./playground/data/mscoco/val2017/000000293200.jpg,People standing in a field and flying kites.,14,0
4309,./playground/data/mscoco/val2017/000000181753.jpg,A living room with a loveseat and chairs surrounding a table.,32,0
4310,./playground/data/mscoco/val2017/000000369323.jpg,A woman holding a tennis racquet on top of a tennis court.,17,0
4311,./playground/data/mscoco/val2017/000000024243.jpg,The girl is sitting inside the broken fridge on the side of the road. ,0,1
4312,./playground/data/mscoco/val2017/000000060899.jpg,The young boy is playing in the living room of his house. ,15,0
4313,./playground/data/mscoco/val2017/000000433980.jpg,A woman taking a selfie with a mobile phone.,38,0
4314,./playground/data/mscoco/val2017/000000262487.jpg,The man is trying to hit the baseball during the game. ,14,0
4315,./playground/data/mscoco/val2017/000000335081.jpg,A group of stuffed animals are arranged together.,5,1
4316,./playground/data/mscoco/val2017/000000073326.jpg,An open refrigerator including bottles of various food.,1,1
4317,./playground/data/mscoco/val2017/000000343149.jpg,People stand outside of a series of stores. ,161,0
4318,./playground/data/mscoco/val2017/000000474078.jpg,a baseball player bunting at a baseball on a field,20,0
4319,./playground/data/mscoco/val2017/000000298904.jpg,a glass fish bowl with rocks and weeds in it.,0,1
4320,./playground/data/mscoco/val2017/000000217285.jpg,A baseball player with the Cardinals getting ready to hit a baseball.,0,1
4321,./playground/data/mscoco/val2017/000000524456.jpg,Two people are at a computer desk with a mouse.,59,0
4322,./playground/data/mscoco/val2017/000000300233.jpg,The ingredients are on the kitchen counter next to the blender.,42,0
4323,./playground/data/mscoco/val2017/000000515077.jpg,a lady playing with a wii on a large screen,18,0
4324,./playground/data/mscoco/val2017/000000521719.jpg,A close up of several wind kites hanging.,0,1
4325,./playground/data/mscoco/val2017/000000284743.jpg,A group of people staring at a woman holding a bat.,0,1
4326,./playground/data/mscoco/val2017/000000277197.jpg,"A living room with colored windows, sofas and chairs. ",4,1
4327,./playground/data/mscoco/val2017/000000424135.jpg,Very complex design clock on the side of a building.,0,1
4328,./playground/data/mscoco/val2017/000000437110.jpg,A large building with a tower that has a clock.,39,0
4329,./playground/data/mscoco/val2017/000000570756.jpg,A group of people flying kites at the beach,5,1
4330,./playground/data/mscoco/val2017/000000285047.jpg,A person sitting at table with a cup looking at a cell phone.,0,1
4331,./playground/data/mscoco/val2017/000000144984.jpg,A child in a room with a remote in hand.,4,1
4332,./playground/data/mscoco/val2017/000000544565.jpg,A with plate with a chocolate pastry and whip cream. ,27,0
4333,./playground/data/mscoco/val2017/000000057760.jpg,many people on a beach with a kite flying in the sky,2,1
4334,./playground/data/mscoco/val2017/000000407868.jpg,Young people are flying kites at a park.,4,1
4335,./playground/data/mscoco/val2017/000000245173.jpg,A tall red bricked clock tower with three windows.,4,1
4336,./playground/data/mscoco/val2017/000000273493.jpg,Two men playing a game of tennis on a court.,0,1
4337,./playground/data/mscoco/val2017/000000506178.jpg,Blurry image of men in living room playing a stand-up video game.,0,1
4338,./playground/data/mscoco/val2017/000000521956.jpg,I am unable to see an image above.,2756,0
4339,./playground/data/mscoco/val2017/000000119365.jpg,A couple of people with a laptop at a table.,104,0
4340,./playground/data/mscoco/val2017/000000077460.jpg,Many people standing in a field flying kites.,6,1
4341,./playground/data/mscoco/val2017/000000279774.jpg,A baseball player is getting ready to hit a ball.,54,0
4342,./playground/data/mscoco/val2017/000000098287.jpg,A black and white image of a young man waiting to take his swing. ,4,1
4343,./playground/data/mscoco/val2017/000000189475.jpg,some people seated at a table with plates of food ,27,0
4344,./playground/data/mscoco/val2017/000000144784.jpg,A hand with finger on a blender filled with liquid.,0,1
4345,./playground/data/mscoco/val2017/000000390902.jpg,A man standing on a tennis court holding a racquet.,22,0
4346,./playground/data/mscoco/val2017/000000191013.jpg,A large clock on the side of a building above cars on the street.,13,0
4347,./playground/data/mscoco/val2017/000000079588.jpg,Some people standing in front of a large building.,25,0
4348,./playground/data/mscoco/val2017/000000532761.jpg,A living room that is filled with furniture.,12,0
4349,./playground/data/mscoco/val2017/000000501368.jpg,A person wearing a towel is drying their hair with a hair dryer.,2,1
4350,./playground/data/mscoco/val2017/000000533145.jpg,A hand holding a Nintendo Wii game controller.,22,0
4351,./playground/data/mscoco/val2017/000000159399.jpg,A person in a field flying a kite in the sky.,4,1
4352,./playground/data/mscoco/val2017/000000571893.jpg,A kitchen with a teapot on the stove and books on a shelf.,0,1
4353,./playground/data/mscoco/val2017/000000340894.jpg,Two computers are sitting on top of the desk.,46,0
4354,./playground/data/mscoco/val2017/000000447314.jpg,A woman flies a kite near a young child.,4,1
4355,./playground/data/mscoco/val2017/000000192191.jpg,A frozen pizza is coming out of an oven.,0,1
4356,./playground/data/mscoco/val2017/000000539883.jpg,A big screen TV and a Wii gaming console on a rooftop.,0,1
4357,./playground/data/mscoco/val2017/000000332845.jpg,The man is sitting next to his bed on the laptop. ,0,1
4358,./playground/data/mscoco/val2017/000000017959.jpg,"A large kite with three orange, white and black fish.",0,1
4359,./playground/data/mscoco/val2017/000000391648.jpg,A white clock tower next to a brown building at night.,1,1
4360,./playground/data/mscoco/val2017/000000426241.jpg,A desktop computer sitting on top of a glass table.,18,0
4361,./playground/data/mscoco/val2017/000000384527.jpg,The furniture is posed in the room with a sign that says do not touch. ,4,1
4362,./playground/data/mscoco/val2017/000000313130.jpg,a silver fridge sits in a room next to a microwave ,2,1
4363,./playground/data/mscoco/val2017/000000217425.jpg,a large clock tower structure lit up in the early night sky,16,0
4364,./playground/data/mscoco/val2017/000000331317.jpg,A wall mounted golden clock on the side of a building.,30,0
4365,./playground/data/mscoco/val2017/000000319100.jpg,A woman and a man sitting on a couch next to each other.,0,1
4366,./playground/data/mscoco/val2017/000000323151.jpg,A pizza sitting on top of a white plate next to a glass of beer.,0,1
4367,./playground/data/mscoco/val2017/000000416451.jpg,Two men in living room playing a game with a Nintendo Wii controller.,22,0
4368,./playground/data/mscoco/val2017/000000512403.jpg,A vase of feathers on a shelf by some art.,0,1
4369,./playground/data/mscoco/val2017/000000470924.jpg,Three men and one woman sit at a table eating pizza. ,6,1
4370,./playground/data/mscoco/val2017/000000273420.jpg,a man on his phone in some kind of room,3,1
4371,./playground/data/mscoco/val2017/000000285349.jpg,Multiple colors of origami birds in a heat shaped vase.  ,1,1
4372,./playground/data/mscoco/val2017/000000136466.jpg,a stove with a tea kettle and cooking pot on top,6,1
4373,./playground/data/mscoco/val2017/000000235778.jpg,A little kid that is playing with stuff.,31,0
4374,./playground/data/mscoco/val2017/000000159112.jpg,A pizza covered with various toppings and some fruit wedges.,5,1
4375,./playground/data/mscoco/val2017/000000038576.jpg,A desktop computer with it's monitor sitting on it's side.,10,0
4376,./playground/data/mscoco/val2017/000000136600.jpg,A lap top sits on a small desk with jars and candles around it,8,1
4377,./playground/data/mscoco/val2017/000000166166.jpg,A wooden table with a vase of flowers and a television.,0,1
4378,./playground/data/mscoco/val2017/000000447088.jpg,three baseball players walking around while holding bats ,0,1
4379,./playground/data/mscoco/val2017/000000456662.jpg,A child standing completely upright in front of a refrigerator.,1,1
4380,./playground/data/mscoco/val2017/000000565469.jpg,there is a very tall tower with a clock at the top,9,1
4381,./playground/data/mscoco/val2017/000000537991.jpg,a woman in a blue top with headphones and two cellphones,1,1
4382,./playground/data/mscoco/val2017/000000530061.jpg,A child sitting down in front of a bowl.,0,1
4383,./playground/data/mscoco/val2017/000000531135.jpg,A group of men on a field playing baseball.,2,1
4384,./playground/data/mscoco/val2017/000000308193.jpg,A large building with a clock at the top of it .,5,1
4385,./playground/data/mscoco/val2017/000000509824.jpg,a couch in a living room with three pillows,5,1
4386,./playground/data/mscoco/val2017/000000545100.jpg,A man is taking a photo of a city with his phone.,0,1
4387,./playground/data/mscoco/val2017/000000488736.jpg,Large four sided clock hangs on the corner of the building.,27,0
4388,./playground/data/mscoco/val2017/000000205542.jpg,A teddy bear is placed on a metallic sculpture.,0,1
4389,./playground/data/mscoco/val2017/000000325527.jpg,a brown teddy bear sitting on a huge box,3,1
4390,./playground/data/mscoco/val2017/000000076731.jpg,A pen is sitting on top of a laptop.,1,1
4391,./playground/data/mscoco/val2017/000000174371.jpg,A woman in camouflage showing a device to young women.,0,1
4392,./playground/data/mscoco/val2017/000000005060.jpg,A man in green shirt with cellphone reflecting in a mirror.,2,1
4393,./playground/data/mscoco/val2017/000000073153.jpg,A person talking on a phone with a tree in the foreground.,0,1
4394,./playground/data/mscoco/val2017/000000014439.jpg,Some people in a grass field flying a kite in the sky.,5,1
4395,./playground/data/mscoco/val2017/000000293625.jpg,The women are playing a video game together.,3,1
4396,./playground/data/mscoco/val2017/000000379332.jpg,A man on a court swinging a tennis racket.,5,1
4397,./playground/data/mscoco/val2017/000000546717.jpg,A woman sitting on a couch in front of a laptop.,1,1
4398,./playground/data/mscoco/val2017/000000349837.jpg,The refrigerators are lined up against the wall.,9,1
4399,./playground/data/mscoco/val2017/000000340015.jpg,A large pizza with meatballs and tomatoes on top of it.,0,1
4400,./playground/data/mscoco/val2017/000000256407.jpg,A white tray topped with lots of different coffee cups.,1,1
4401,./playground/data/mscoco/val2017/000000442993.jpg,A large clock tower towering over a city glowing brightly at night.,8,1
